"YearMonth","AnimalType","ATC","ProductName","PackType","PackageSize","Substanse","Price","UnitsSold","ActiveSubstanceVolume","ActiveSubstanceUnit","RealPrice","Year","Month","RealPricePerUnit","Date","KgActiveSubstance","RealPricePerKgActiveSubstance"
201201,"Gris","QJ01","Kan ej redovisas","Kan ej redovisas","Kan ej redovisas","Kan ej redovisas",275230.61,492,31656.28,"g",369868.988420074,2012,1,751.766236626166,"2012-01-01",31.65628,11683.9056395784
201202,"Gris, animalieproduktion - 12","QJ01AA06","Engemycin vet., inj-vätska, lösning 100 mg/ml","Injektionsflaska","10 x 100 milliliter","oxitetracyklinhydroklorid",4088,6,678,"g",5457.43832823649,2012,2,909.573054706082,"2012-02-01",0.678,8049.31906819541
201202,"Gris, animalieproduktion - 12","QJ01AA06","Engemycin vet., inj-vätska, lösning 100 mg/ml","Injektionsflaska","100 milliliter","oxitetracyklinhydroklorid",1848.5,19,214.7,"g",2467.72865698267,2012,2,129.880455630667,"2012-02-01",0.2147,11493.8456310325
201202,"Gris, animalieproduktion - 12","QJ01AA06","Terramycin vet., oralt pulver 20 %","Burk","500 gram","oxitetracyklinhydroklorid",402.5,1,110,"g",537.333397043833,2012,2,537.333397043833,"2012-02-01",0.11,4884.84906403485
201202,"Gris, animalieproduktion - 12","QJ01CE09","Ethacilin vet., inj-vätska, suspension 300 mg/ml","Injektionsflaska","100 milliliter","bensylpenicillinprokainmonohydrat",2007,23,690,"g",2679.3245412844,2012,2,116.492371360191,"2012-02-01",0.69,3883.07904533971
201202,"Gris, animalieproduktion - 12","QJ01CE09","Ethacilin vet., inj-vätska, suspension 300 mg/ml","Injektionsflaska","12 x 100 milliliter","bensylpenicillinprokainmonohydrat",40797.8,70,25200,"g",54464.6471202854,2012,2,778.066387432649,"2012-02-01",25.2,2161.29552064625
201202,"Gris, animalieproduktion - 12","QJ01CE09","Ethacilin vet., inj-vätska, suspension 300 mg/ml","Injektionsflaska","12 x 250 milliliter","bensylpenicillinprokainmonohydrat",16708.35,15,13500,"g",22305.4769304281,2012,2,1487.03179536188,"2012-02-01",13.5,1652.25755040208
201202,"Gris, animalieproduktion - 12","QJ01CE09","Ethacilin vet., inj-vätska, suspension 300 mg/ml","Injektionsflaska","250 milliliter","bensylpenicillinprokainmonohydrat",852.5,6,450,"g",1138.07880988787,2012,2,189.679801647978,"2012-02-01",0.45,2529.06402197304
201202,"Gris, animalieproduktion - 12","QJ01CE09","Ethacilin vet., inj-vätska, suspension 300 mg/ml","Injektionsflaska","48 x 100 milliliter","bensylpenicillinprokainmonohydrat",14611.9,7,10080,"g",19506.7375509684,2012,2,2786.67679299548,"2012-02-01",10.08,1935.19221735798
201202,"Gris, animalieproduktion - 12","QJ01CE09","Ethacilin vet., inj-vätska, suspension 300 mg/ml","Injektionsflaska","96 x 100 milliliter","bensylpenicillinprokainmonohydrat",14975.6,4,11520,"g",19992.273343527,2012,2,4998.06833588175,"2012-02-01",11.52,1735.44039440339
201202,"Gris, animalieproduktion - 12","QJ01CE09","Penovet vet., inj-vätska, suspension 300 mg/ml","Injektionsflaska","10 x 10 x 100 milliliter","bensylpenicillinprokainmonohydrat",4145.58,1,3000,"g",5534.3070412844,2012,2,5534.3070412844,"2012-02-01",3,1844.76901376147
201202,"Gris, animalieproduktion - 12","QJ01CE09","Penovet vet., inj-vätska, suspension 300 mg/ml","Injektionsflaska","100 milliliter","bensylpenicillinprokainmonohydrat",5174.5,58,1740,"g",6907.90475280326,2012,2,119.101806082815,"2012-02-01",1.74,3970.06020276049
201202,"Gris, animalieproduktion - 12","QJ01CE09","Penovet vet., inj-vätska, suspension 300 mg/ml","Injektionsflaska","12 x 250 milliliter","bensylpenicillinprokainmonohydrat",11430.29,11,9900,"g",15259.3206332824,2012,2,1387.21096666203,"2012-02-01",9.9,1541.34551851337
201202,"Gris, animalieproduktion - 12","QJ01CE09","Penovet vet., inj-vätska, suspension 300 mg/ml","Injektionsflaska","250 milliliter","bensylpenicillinprokainmonohydrat",2449,17,1275,"g",3269.39003567788,2012,2,192.317060922228,"2012-02-01",1.275,2564.22747896304
201202,"Gris, animalieproduktion - 12","QJ01CE09","Penovet vet., inj-vätska, suspension 300 mg/ml","Injektionsflaska","4 x 10 x 100 milliliter","bensylpenicillinprokainmonohydrat",15617.48,10,12000,"g",20849.1766004077,2012,2,2084.91766004077,"2012-02-01",12,1737.43138336731
201202,"Gris, animalieproduktion - 12","QJ01CE09","Penovet vet., inj-vätska, suspension 300 mg/ml","Injektionsflaska","5 x 100 milliliter","bensylpenicillinprokainmonohydrat",43318.98,171,25650,"g",57830.3967201835,2012,2,338.189454503997,"2012-02-01",25.65,2254.59636335998
201202,"Gris, animalieproduktion - 12","QJ01CR02","Synulox vet., tablett 200 mg/50 mg","Blister","10 styck","amoxicillintrihydrat",235,2,4.591,"g",313.722604485219,2012,2,156.86130224261,"2012-02-01",0.004591,68334.2636648266
201202,"Gris, animalieproduktion - 12","QJ01CR02","Synulox vet., tablett 200 mg/50 mg","Blister","10 styck","kaliumklavulanat",235,2,1.1914,"g",313.722604485219,2012,2,156.86130224261,"2012-02-01",0.0011914,263322.649391656
201202,"Gris, animalieproduktion - 12","QJ01DD90","Excenel vet., pulver till injektionsvätska, lösning","Injektionsflaska","1 gram","ceftiofurnatrium",2010,10,0.521,"g",2683.32951070336,2012,2,268.332951070336,"2012-02-01",0.000521,5150344.55029436
201202,"Gris, animalieproduktion - 12","QJ01EW10","Hippotrim vet., inj-vätska, lösning 200 mg/ml + 40 mg/ml","Injektionsflaska","100 milliliter","sulfadiazin, trimetoprim",16400.5,109,2616,"g",21894.5003185525,2012,2,200.866975399564,"2012-02-01",2.616,8369.45730831518
201202,"Gris, animalieproduktion - 12","QJ01EW10","Hippotrim vet., inj-vätska, lösning 200 mg/ml + 40 mg/ml","Injektionsflaska","12 x 100 milliliter","sulfadiazin, trimetoprim",50871.97,43,12384,"g",67913.561377421,2012,2,1579.38514831212,"2012-02-01",12.384,5483.97620941707
201202,"Gris, animalieproduktion - 12","QJ01EW10","Tribrissen vet., inj-vätska, suspension 400 mg/ml+80 mg/ml","Injektionsflaska","100 milliliter","sulfadiazin",12247.5,42,1680,"g",16350.2876529052,2012,2,389.292563164409,"2012-02-01",1.68,9732.31407911024
201202,"Gris, animalieproduktion - 12","QJ01EW10","Tribrissen vet., inj-vätska, suspension 400 mg/ml+80 mg/ml","Injektionsflaska","100 milliliter","trimetoprim",12247.5,42,336,"g",16350.2876529052,2012,2,389.292563164409,"2012-02-01",0.336,48661.5703955512
201202,"Gris, animalieproduktion - 12","QJ01FA90","Tylan vet., inj-vätska, lösning 200 mg/ml","Flaska","100 milliliter","tylosin",127405.5,315,6300,"g",170085.043769113,2012,2,539.952519901947,"2012-02-01",6.3,26997.6259950973
201202,"Gris, animalieproduktion - 12","QJ01FA90","Tylan vet., pulver till oral lösning 83 % Elanco Denmark ApS","Flaska","120 gram","tylosintartrat",97646.5,185,22200,"g",130357.082122834,2012,2,704.632876339642,"2012-02-01",22.2,5871.94063616369
201202,"Gris, animalieproduktion - 12","QJ01FA94","Draxxin, inj-vätska, lösning 100 mg/ml Zoetis Belgium S.A.","Flaska","50 milliliter","tulatromycin",3640.5,4,20,"g",4860.03038990826,2012,2,1215.00759747706,"2012-02-01",0.02,243001.519495413
201202,"Gris, animalieproduktion - 12","QJ01MA90","Baytril vet., inj-vätska, lösning 100 mg/ml","Injektionsflaska","12 x 50 milliliter","enrofloxacin",23729.41,5,300,"g",31678.5204599898,2012,2,6335.70409199796,"2012-02-01",0.3,105595.068199966
201202,"Gris, animalieproduktion - 12","QJ01MA90","Baytril vet., inj-vätska, lösning 100 mg/ml","Injektionsflaska","50 milliliter","enrofloxacin",32733.5,71,355,"g",43698.8888251784,2012,2,615.477307396879,"2012-02-01",0.355,123095.461479376
201202,"Gris, animalieproduktion - 12","QJ01MA90","Baytril vet., inj-vätska, lösning 25 mg/ml","Injektionsflaska","50 milliliter","enrofloxacin",42531,212,265,"g",56778.4514525994,2012,2,267.822884210374,"2012-02-01",0.265,214258.3073683
201202,"Gris, animalieproduktion - 12","QJ01RA01","Ethacilin Comp. vet., inj-vätska, suspension 200 mg/ml+200 mg/ml","Injektionsflaska","10 x 100 milliliter","bensylpenicillinprokainmonohydrat",13449.31,17,3400,"g",17954.6917520387,2012,2,1056.15833835522,"2012-02-01",3.4,5280.79169177609
201202,"Gris, animalieproduktion - 12","QJ01RA01","Ethacilin Comp. vet., inj-vätska, suspension 200 mg/ml+200 mg/ml","Injektionsflaska","10 x 100 milliliter","dihydrostreptomycinsulfat",13449.31,17,4250,"g",17954.6917520387,2012,2,1056.15833835522,"2012-02-01",4.25,4224.63335342087
201202,"Gris, animalieproduktion - 12","QJ01RA01","Ethacilin Comp. vet., inj-vätska, suspension 200 mg/ml+200 mg/ml","Injektionsflaska","100 milliliter","bensylpenicillinprokainmonohydrat",1272,12,240,"g",1698.10703363914,2012,2,141.508919469929,"2012-02-01",0.24,7075.44597349642
201202,"Gris, animalieproduktion - 12","QJ01RA01","Ethacilin Comp. vet., inj-vätska, suspension 200 mg/ml+200 mg/ml","Injektionsflaska","100 milliliter","dihydrostreptomycinsulfat",1272,12,300,"g",1698.10703363914,2012,2,141.508919469929,"2012-02-01",0.3,5660.35677879713
201202,"Gris, animalieproduktion - 12","QJ01RA01","Streptocillin vet., inj-vätska, suspension 250 mg/ml + 200 mg/ml","Injektionsflaska","100 milliliter","bensylpenicillinprokainmonohydrat, dihydrostreptomycinsulfat",2130,13,689,"g",2843.52828746177,2012,2,218.732945189367,"2012-02-01",0.689,4127.03670168617
201202,"Gris, animalieproduktion - 12","QJ01RA01","Streptocillin vet., inj-vätska, suspension 250 mg/ml + 200 mg/ml","Injektionsflaska","5 x 100 milliliter","bensylpenicillinprokainmonohydrat, dihydrostreptomycinsulfat",11616.66,20,5300,"g",15508.1226834862,2012,2,775.406134174312,"2012-02-01",5.3,2926.06088367664
201202,"Gris, animalieproduktion - 12","QJ01XQ01","Denagard vet., inj-vätska, lösning 200 mg/ml","Injektionsflaska","100 milliliter","tiamulinvätefumarat",30132.83,80,1600,"g",40227.0208855759,2012,2,502.837761069699,"2012-02-01",1.6,25141.8880534849
201202,"Gris, animalieproduktion - 12","QJ01XQ01","Denagard vet., lösning för användning i dricksvatten 125 mg/ml","Flaska","1000 milliliter","tiamulinvätefumarat",6637.5,8,1000,"g",8860.99483944954,2012,2,1107.62435493119,"2012-02-01",1,8860.99483944954
201202,"Gris, animalieproduktion - 12","QJ01XQ01","Denagard vet., lösning för användning i dricksvatten 125 mg/ml","Flaska","5000 milliliter","tiamulinvätefumarat",7001.5,2,1250,"g",9346.93112895005,2012,2,4673.46556447502,"2012-02-01",1.25,7477.54490316004
201202,"Gris","QJ01","Kan ej redovisas","Kan ej redovisas","Kan ej redovisas","Kan ej redovisas",311148.59,545,35220.4,"g",415380.195900866,2012,2,762.16549706581,"2012-02-01",35.2204,11793.7387395051
201203,"Gris, animalieproduktion - 12","QJ01AA06","Engemycin vet., inj-vätska, lösning 100 mg/ml","Injektionsflaska","10 x 100 milliliter","oxitetracyklinhydroklorid",6550.04,9,1017,"g",8719.79276747141,2012,3,968.865863052379,"2012-03-01",1.017,8574.03418630424
201203,"Gris, animalieproduktion - 12","QJ01AA06","Engemycin vet., inj-vätska, lösning 100 mg/ml","Injektionsflaska","100 milliliter","oxitetracyklinhydroklorid",5157.5,53,598.9,"g",6865.96283354511,2012,3,129.546468557455,"2012-03-01",0.5989,11464.2892528721
201203,"Gris, animalieproduktion - 12","QJ01AA06","Terramycin vet., oralt pulver 20 %","Burk","500 gram","oxitetracyklinhydroklorid",415,1,110,"g",552.472045743329,2012,3,552.472045743329,"2012-03-01",0.11,5022.47314312117
201203,"Gris, animalieproduktion - 12","QJ01AA06","Terramycin vet., oralt pulver 20 %","Burk","6 x 500 gram","oxitetracyklinhydroklorid",2047,1,660,"g",2725.08500635324,2012,3,2725.08500635324,"2012-03-01",0.66,4128.91667629279
201203,"Gris, animalieproduktion - 12","QJ01CE09","Ethacilin vet., inj-vätska, suspension 300 mg/ml","Injektionsflaska","100 milliliter","bensylpenicillinprokainmonohydrat",3998.49,46,1380,"g",5323.02156670902,2012,3,115.717860145848,"2012-03-01",1.38,3857.26200486161
201203,"Gris, animalieproduktion - 12","QJ01CE09","Ethacilin vet., inj-vätska, suspension 300 mg/ml","Injektionsflaska","12 x 100 milliliter","bensylpenicillinprokainmonohydrat",43983.8,74,26640,"g",58553.7830495553,2012,3,791.267338507504,"2012-03-01",26.64,2197.96482918751
201203,"Gris, animalieproduktion - 12","QJ01CE09","Ethacilin vet., inj-vätska, suspension 300 mg/ml","Injektionsflaska","12 x 250 milliliter","bensylpenicillinprokainmonohydrat",16226.34,16,14400,"g",21601.4439872935,2012,3,1350.09024920584,"2012-03-01",14.4,1500.10027689538
201203,"Gris, animalieproduktion - 12","QJ01CE09","Ethacilin vet., inj-vätska, suspension 300 mg/ml","Injektionsflaska","24 x 250 milliliter","bensylpenicillinprokainmonohydrat",3748,2,3600,"g",4989.55476493011,2012,3,2494.77738246506,"2012-03-01",3.6,1385.98743470281
201203,"Gris, animalieproduktion - 12","QJ01CE09","Ethacilin vet., inj-vätska, suspension 300 mg/ml","Injektionsflaska","250 milliliter","bensylpenicillinprokainmonohydrat",2811,20,1500,"g",3742.16607369759,2012,3,187.108303684879,"2012-03-01",1.5,2494.77738246506
201203,"Gris, animalieproduktion - 12","QJ01CE09","Ethacilin vet., inj-vätska, suspension 300 mg/ml","Injektionsflaska","48 x 100 milliliter","bensylpenicillinprokainmonohydrat",32026.2,15,21600,"g",42635.1330876747,2012,3,2842.34220584498,"2012-03-01",21.6,1973.84875405901
201203,"Gris, animalieproduktion - 12","QJ01CE09","Ethacilin vet., inj-vätska, suspension 300 mg/ml","Injektionsflaska","96 x 100 milliliter","bensylpenicillinprokainmonohydrat",6988,2,5760,"g",9302.83049555273,2012,3,4651.41524777637,"2012-03-01",5.76,1615.07473881124
201203,"Gris, animalieproduktion - 12","QJ01CE09","Penovet vet., inj-vätska, suspension 300 mg/ml","Injektionsflaska","10 x 10 x 100 milliliter","bensylpenicillinprokainmonohydrat",3698,1,3000,"g",4922.9918678526,2012,3,4922.9918678526,"2012-03-01",3,1640.9972892842
201203,"Gris, animalieproduktion - 12","QJ01CE09","Penovet vet., inj-vätska, suspension 300 mg/ml","Injektionsflaska","100 milliliter","bensylpenicillinprokainmonohydrat",3495.5,40,1200,"g",4653.41213468869,2012,3,116.335303367217,"2012-03-01",1.2,3877.84344557391
201203,"Gris, animalieproduktion - 12","QJ01CE09","Penovet vet., inj-vätska, suspension 300 mg/ml","Injektionsflaska","12 x 250 milliliter","bensylpenicillinprokainmonohydrat",4260.29,4,3600,"g",5671.54489580686,2012,3,1417.88622395172,"2012-03-01",3.6,1575.42913772413
201203,"Gris, animalieproduktion - 12","QJ01CE09","Penovet vet., inj-vätska, suspension 300 mg/ml","Injektionsflaska","250 milliliter","bensylpenicillinprokainmonohydrat",1885,13,975,"g",2509.42121982211,2012,3,193.032401524778,"2012-03-01",0.975,2573.7653536637
201203,"Gris, animalieproduktion - 12","QJ01CE09","Penovet vet., inj-vätska, suspension 300 mg/ml","Injektionsflaska","4 x 10 x 100 milliliter","bensylpenicillinprokainmonohydrat",19005.48,11,13200,"g",25301.1961829733,2012,3,2300.10874390666,"2012-03-01",13.2,1916.75728658889
201203,"Gris, animalieproduktion - 12","QJ01CE09","Penovet vet., inj-vätska, suspension 300 mg/ml","Injektionsflaska","5 x 100 milliliter","bensylpenicillinprokainmonohydrat",50730.28,200,30000,"g",67535.0881270648,2012,3,337.675440635324,"2012-03-01",30,2251.16960423549
201203,"Gris, animalieproduktion - 12","QJ01EW10","Hippotrim vet., inj-vätska, lösning 200 mg/ml + 40 mg/ml","Injektionsflaska","100 milliliter","sulfadiazin, trimetoprim",16453.5,110,2640,"g",21903.8525412961,2012,3,199.125932193601,"2012-03-01",2.64,8296.91384140004
201203,"Gris, animalieproduktion - 12","QJ01EW10","Hippotrim vet., inj-vätska, lösning 200 mg/ml + 40 mg/ml","Injektionsflaska","12 x 100 milliliter","sulfadiazin, trimetoprim",57945.27,49,14112,"g",77140.10086277,2012,3,1574.28777270959,"2012-03-01",14.112,5466.27698857497
201203,"Gris, animalieproduktion - 12","QJ01EW10","Hippotrim vet., oral pasta 288,3 mg/g + 58,0 mg/g","Förfylld spruta","5 x 52 gram","sulfadiazin",579,1,74.958,"g",770.79834815756,2012,3,770.79834815756,"2012-03-01",0.074958,10283.0698278711
201203,"Gris, animalieproduktion - 12","QJ01EW10","Hippotrim vet., oral pasta 288,3 mg/g + 58,0 mg/g","Förfylld spruta","5 x 52 gram","trimetoprim",579,1,15.08,"g",770.79834815756,2012,3,770.79834815756,"2012-03-01",0.01508,51113.9488168143
201203,"Gris, animalieproduktion - 12","QJ01EW10","Tribrissen vet., inj-vätska, suspension 400 mg/ml+80 mg/ml","Injektionsflaska","100 milliliter","sulfadiazin",6031.5,21,840,"g",8029.48227445997,2012,3,382.356298783808,"2012-03-01",0.84,9558.9074695952
201203,"Gris, animalieproduktion - 12","QJ01EW10","Tribrissen vet., inj-vätska, suspension 400 mg/ml+80 mg/ml","Injektionsflaska","100 milliliter","trimetoprim",6031.5,21,168,"g",8029.48227445997,2012,3,382.356298783808,"2012-03-01",0.168,47794.537347976
201203,"Gris, animalieproduktion - 12","QJ01FA90","Tylan vet., inj-vätska, lösning 200 mg/ml","Flaska","100 milliliter","tylosin",159722.5,398,7960,"g",212631.84656925,2012,3,534.250870777011,"2012-03-01",7.96,26712.5435388505
201203,"Gris, animalieproduktion - 12","QJ01FA90","Tylan vet., pulver till oral lösning 83 % Elanco Denmark ApS","Flaska","120 gram","tylosintartrat",107886.5,204,24480,"g",143624.759911055,2012,3,704.042940740464,"2012-03-01",24.48,5867.02450617055
201203,"Gris, animalieproduktion - 12","QJ01FA94","Draxxin, inj-vätska, lösning 100 mg/ml Zoetis Belgium S.A.","Flaska","50 milliliter","tulatromycin",16236,18,90,"g",21614.3039390089,2012,3,1200.79466327827,"2012-03-01",0.09,240158.932655654
201203,"Gris, animalieproduktion - 12","QJ01MA90","Baytril vet., inj-vätska, lösning 100 mg/ml","Injektionsflaska","12 x 50 milliliter","enrofloxacin",23699.82,5,300,"g",31550.57358831,2012,3,6310.11471766201,"2012-03-01",0.3,105168.5786277
201203,"Gris, animalieproduktion - 12","QJ01MA90","Baytril vet., inj-vätska, lösning 100 mg/ml","Injektionsflaska","50 milliliter","enrofloxacin",36801,78,390,"g",48991.6235069886,2012,3,628.097737269084,"2012-03-01",0.39,125619.547453817
201203,"Gris, animalieproduktion - 12","QJ01MA90","Baytril vet., inj-vätska, lösning 25 mg/ml","Injektionsflaska","50 milliliter","enrofloxacin",38363,191,238.75,"g",51071.04841169,2012,3,267.387688019319,"2012-03-01",0.23875,213910.150415455
201203,"Gris, animalieproduktion - 12","QJ01RA01","Ethacilin Comp. vet., inj-vätska, suspension 200 mg/ml+200 mg/ml","Injektionsflaska","10 x 100 milliliter","bensylpenicillinprokainmonohydrat",11361.21,16,3200,"g",15124.7010381194,2012,3,945.293814882465,"2012-03-01",3.2,4726.46907441231
201203,"Gris, animalieproduktion - 12","QJ01RA01","Ethacilin Comp. vet., inj-vätska, suspension 200 mg/ml+200 mg/ml","Injektionsflaska","10 x 100 milliliter","dihydrostreptomycinsulfat",11361.21,16,4000,"g",15124.7010381194,2012,3,945.293814882465,"2012-03-01",4,3781.17525952985
201203,"Gris, animalieproduktion - 12","QJ01RA01","Ethacilin Comp. vet., inj-vätska, suspension 200 mg/ml+200 mg/ml","Injektionsflaska","100 milliliter","bensylpenicillinprokainmonohydrat",1812.42,17,340,"g",2412.7985184244,2012,3,141.9293246132,"2012-03-01",0.34,7096.46623066
201203,"Gris, animalieproduktion - 12","QJ01RA01","Ethacilin Comp. vet., inj-vätska, suspension 200 mg/ml+200 mg/ml","Injektionsflaska","100 milliliter","dihydrostreptomycinsulfat",1812.42,17,425,"g",2412.7985184244,2012,3,141.9293246132,"2012-03-01",0.425,5677.172984528
201203,"Gris, animalieproduktion - 12","QJ01RA01","Streptocillin vet., inj-vätska, suspension 250 mg/ml + 200 mg/ml","Injektionsflaska","100 milliliter","bensylpenicillinprokainmonohydrat, dihydrostreptomycinsulfat",1970.5,12,636,"g",2623.24377382465,2012,3,218.603647818721,"2012-03-01",0.636,4124.59712865511
