"YearMonth","AnimalType","ATC","ProductName","PackType","PackageSize","Substanse","Price","UnitsSold","ActiveSubstanceVolume","ActiveSubstanceUnit","RealPrice","Year","Month","RealPricePerUnit","Date"
201701,"Gris, sällskapsdjur - 50","QJ01CE09","Ethacilin vet., inj-vätska, suspension 300 mg/ml","Injektionsflaska","100 milliliter","bensylpenicillinprokainmonohydrat",85,1,30,"g",112.194645669291,2017,1,112.194645669291,2017-01-01
201701,"Gris, sällskapsdjur - 50","QJ01CE09","Penovet vet., inj-vätska, suspension 300 mg/ml","Injektionsflaska","5 x 100 milliliter","bensylpenicillinprokainmonohydrat",273,1,150,"g",360.342803149606,2017,1,360.342803149606,2017-01-01
201701,"Gris, sällskapsdjur - 50","QJ01CE09","Ultrapen vet, inj-vätska, suspension 300 mg/ml","Injektionsflaska","12 x 100 milliliter","bensylpenicillinprokainmonohydrat",1119,1,360,"g",1477.00951181102,2017,1,1477.00951181102,2017-01-01
201701,"Gris, sällskapsdjur - 50","QJ01CE09","Ultrapen vet, inj-vätska, suspension 300 mg/ml","Injektionsflaska","6 x 100 milliliter","bensylpenicillinprokainmonohydrat",619,1,180,"g",817.041007874016,2017,1,817.041007874016,2017-01-01
201701,"Gris, sällskapsdjur - 50","QJ01FA90","Tylan vet., inj-vätska, lösning 200 mg/ml","Flaska","100 milliliter","tylosin",926,2,40,"g",1222.26166929134,2017,1,611.130834645669,2017-01-01
201701,"Gris","QJ01","Kan ej redovisas","Kan ej redovisas","Kan ej redovisas","Kan ej redovisas",249139.72,357,26096.8,"g",328848.73655937,2017,1,921.14492033437,2017-01-01
201701,"Gris","QJ01","Kan ej redovisas","Kan ej redovisas","Kan ej redovisas","Kan ej redovisas",36594,55,0,"Ospecificerad",48301.7748661417,2017,1,878.214088475304,2017-01-01
201702,"Gris, animalieproduktion - 12","QJ01AA06","Engemycin vet., inj-vätska, lösning 100 mg/ml","Injektionsflaska","10 x 100 milliliter","oxitetracyklinhydroklorid",30960,42,4746,"g",40580.2295686986,2017,2,966.195942111871,2017-02-01
201702,"Gris, animalieproduktion - 12","QJ01AA06","Engemycin vet., inj-vätska, lösning 100 mg/ml","Injektionsflaska","100 milliliter","oxitetracyklinhydroklorid",9546.5,82,926.6,"g",12512.8928158133,2017,2,152.596253851382,2017-02-01
201702,"Gris, animalieproduktion - 12","QJ01CE09","Ethacilin vet., inj-vätska, suspension 300 mg/ml","Injektionsflaska","100 milliliter","bensylpenicillinprokainmonohydrat",1952.5,21,630,"g",2559.20213930504,2017,2,121.866768538335,2017-02-01
201702,"Gris, animalieproduktion - 12","QJ01CE09","Ethacilin vet., inj-vätska, suspension 300 mg/ml","Injektionsflaska","12 x 100 milliliter","bensylpenicillinprokainmonohydrat",37879,64,23040,"g",49649.1768679824,2017,2,775.768388562224,2017-02-01
201702,"Gris, animalieproduktion - 12","QJ01CE09","Ethacilin vet., inj-vätska, suspension 300 mg/ml","Injektionsflaska","12 x 250 milliliter","bensylpenicillinprokainmonohydrat",12912,12,10800,"g",16924.1577581084,2017,2,1410.34647984237,2017-02-01
201702,"Gris, animalieproduktion - 12","QJ01CE09","Ethacilin vet., inj-vätska, suspension 300 mg/ml","Injektionsflaska","24 x 250 milliliter","bensylpenicillinprokainmonohydrat",4060,2,3600,"g",5321.56757263941,2017,2,2660.78378631971,2017-02-01
201702,"Gris, animalieproduktion - 12","QJ01CE09","Ethacilin vet., inj-vätska, suspension 300 mg/ml","Injektionsflaska","250 milliliter","bensylpenicillinprokainmonohydrat",1439.5,10,750,"g",1886.79717261439,2017,2,188.679717261439,2017-02-01
201702,"Gris, animalieproduktion - 12","QJ01CE09","Ethacilin vet., inj-vätska, suspension 300 mg/ml","Injektionsflaska","48 x 100 milliliter","bensylpenicillinprokainmonohydrat",15005,7,10080,"g",19667.5175929691,2017,2,2809.64537042415,2017-02-01
201702,"Gris, animalieproduktion - 12","QJ01CE09","Ethacilin vet., inj-vätska, suspension 300 mg/ml","Injektionsflaska","96 x 100 milliliter","bensylpenicillinprokainmonohydrat",15188,4,11520,"g",19907.3813530166,2017,2,4976.84533825415,2017-02-01
201702,"Gris, animalieproduktion - 12","QJ01CE09","Penovet vet., inj-vätska, suspension 300 mg/ml","Injektionsflaska","10 x 10 x 100 milliliter","bensylpenicillinprokainmonohydrat",4132,1,3000,"g",5415.94019954336,2017,2,5415.94019954336,2017-02-01
201702,"Gris, animalieproduktion - 12","QJ01CE09","Penovet vet., inj-vätska, suspension 300 mg/ml","Injektionsflaska","100 milliliter","bensylpenicillinprokainmonohydrat",1494,15,450,"g",1958.23200825697,2017,2,130.548800550464,2017-02-01
201702,"Gris, animalieproduktion - 12","QJ01CE09","Penovet vet., inj-vätska, suspension 300 mg/ml","Injektionsflaska","12 x 250 milliliter","bensylpenicillinprokainmonohydrat",14236.3,15,13500,"g",18659.9587276765,2017,2,1243.99724851177,2017-02-01
201702,"Gris, animalieproduktion - 12","QJ01CE09","Penovet vet., inj-vätska, suspension 300 mg/ml","Injektionsflaska","250 milliliter","bensylpenicillinprokainmonohydrat",5167.33,34,2550,"g",6772.97925249429,2017,2,199.205272132185,2017-02-01
201702,"Gris, animalieproduktion - 12","QJ01CE09","Penovet vet., inj-vätska, suspension 300 mg/ml","Injektionsflaska","4 x 10 x 100 milliliter","bensylpenicillinprokainmonohydrat",24368,13,15600,"g",31939.8912832703,2017,2,2456.91471409771,2017-02-01
201702,"Gris, animalieproduktion - 12","QJ01CE09","Penovet vet., inj-vätska, suspension 300 mg/ml","Injektionsflaska","5 x 100 milliliter","bensylpenicillinprokainmonohydrat",38970.3,144,21600,"g",51079.5775310418,2017,2,354.719288410013,2017-02-01
201702,"Gris, animalieproduktion - 12","QJ01CE09","Ultrapen vet, inj-vätska, suspension 300 mg/ml","Injektionsflaska","100 milliliter","bensylpenicillinprokainmonohydrat",12122.1,87,2610,"g",15888.8113971163,2017,2,182.630016058808,2017-02-01
201702,"Gris, animalieproduktion - 12","QJ01CE09","Ultrapen vet, inj-vätska, suspension 300 mg/ml","Injektionsflaska","12 x 100 milliliter","bensylpenicillinprokainmonohydrat",65805.95,58,20880,"g",86253.8939918056,2017,2,1487.13610330699,2017-02-01
201702,"Gris, animalieproduktion - 12","QJ01CE09","Ultrapen vet, inj-vätska, suspension 300 mg/ml","Injektionsflaska","24 x 100 milliliter","bensylpenicillinprokainmonohydrat",108706,53,38160,"g",142484.316391956,2017,2,2688.38332815011,2017-02-01
201702,"Gris, animalieproduktion - 12","QJ01CE09","Ultrapen vet, inj-vätska, suspension 300 mg/ml","Injektionsflaska","6 x 100 milliliter","bensylpenicillinprokainmonohydrat",26260,45,8100,"g",34419.7942013574,2017,2,764.88431558572,2017-02-01
201702,"Gris, animalieproduktion - 12","QJ01CR02","Noroclav Vet, tablett 200 mg/50 mg","Blister","50 styck","amoxicillintrihydrat",538,2,22.957,"g",705.173239921183,2017,2,352.586619960592,2017-02-01
201702,"Gris, animalieproduktion - 12","QJ01CR02","Noroclav Vet, tablett 200 mg/50 mg","Blister","50 styck","kaliumklavulanat",538,2,6.261,"g",705.173239921183,2017,2,352.586619960592,2017-02-01
201702,"Gris, animalieproduktion - 12","QJ01EW10","Hippotrim vet., inj-vätska, lösning 200 mg/ml + 40 mg/ml","Injektionsflaska","100 milliliter","sulfadiazin",11549,74,1480,"g",15137.6315015795,2017,2,204.562587859182,2017-02-01
201702,"Gris, animalieproduktion - 12","QJ01EW10","Hippotrim vet., inj-vätska, lösning 200 mg/ml + 40 mg/ml","Injektionsflaska","100 milliliter","trimetoprim",11549,74,296,"g",15137.6315015795,2017,2,204.562587859182,2017-02-01
201702,"Gris, animalieproduktion - 12","QJ01EW10","Hippotrim vet., inj-vätska, lösning 200 mg/ml + 40 mg/ml","Injektionsflaska","12 x 100 milliliter","sulfadiazin",61930,48,11520,"g",81173.5664466894,2017,2,1691.11596763936,2017-02-01
201702,"Gris, animalieproduktion - 12","QJ01EW10","Hippotrim vet., inj-vätska, lösning 200 mg/ml + 40 mg/ml","Injektionsflaska","12 x 100 milliliter","trimetoprim",61930,48,2304,"g",81173.5664466894,2017,2,1691.11596763936,2017-02-01
201702,"Gris, animalieproduktion - 12","QJ01EW10","Tribrissen vet., inj-vätska, suspension 400 mg/ml+80 mg/ml","Injektionsflaska","100 milliliter","sulfadiazin",18751,59,2360,"g",24577.5156538329,2017,2,416.568061929372,2017-02-01
201702,"Gris, animalieproduktion - 12","QJ01EW10","Tribrissen vet., inj-vätska, suspension 400 mg/ml+80 mg/ml","Injektionsflaska","100 milliliter","trimetoprim",18751,59,472,"g",24577.5156538329,2017,2,416.568061929372,2017-02-01
201702,"Gris, animalieproduktion - 12","QJ01FA90","Tylan vet., inj-vätska, lösning 200 mg/ml","Flaska","100 milliliter","tylosin",146422.35,306,6120,"g",191920.3028743,2017,2,627.190532268955,2017-02-01
201702,"Gris, animalieproduktion - 12","QJ01FA90","Tylan vet., premix till medicinfoder 2 %","Påse","25 kilogram","tylosinfosfat",16958.5,6,3.75,"g",22228.0304632033,2017,2,3704.67174386722,2017-02-01
201702,"Gris, animalieproduktion - 12","QJ01FA90","Tylan vet., premix till medicinfoder 2 %","Påse","5 kilogram","tylosinfosfat",6593,9,1.125,"g",8641.64901635755,2017,2,960.183224039728,2017-02-01
201702,"Gris, animalieproduktion - 12","QJ01FA90","Tylan vet., pulver till oral lösning 83 % Elanco Denmark ApS","Flaska","120 gram","tylosintartrat",75543,122,14640,"g",99016.5465861821,2017,2,811.611037591656,2017-02-01
201702,"Gris, animalieproduktion - 12","QJ01FA94","Draxxin, inj-vätska, lösning 100 mg/ml Zoetis Belgium S.A.","Flaska","50 milliliter","tulatromycin",955,1,5,"g",1251.74803740656,2017,2,1251.74803740656,2017-02-01
201702,"Gris, animalieproduktion - 12","QJ01FA95","ZACTRAN, injektionsvätska, lösning 150 mg/ml","Injektionsflaska","50 milliliter","gamitromycin",1316,2,15,"g",1724.92190285553,2017,2,862.460951427767,2017-02-01
201702,"Gris, animalieproduktion - 12","QJ01FA95","ZACTRAN, inj-vätska, lösning 150 mg/ml","Injektionsflaska","100 milliliter","gamitromycin",3285,3,45,"g",4305.75110249273,2017,2,1435.25036749758,2017-02-01
201702,"Gris, animalieproduktion - 12","QJ01GB03","Gentaject vet., inj-vätska, lösning 100 mg/ml","Injektionsflaska","100 milliliter","gentamicinsulfat",1785,3,36.15,"g",2339.65470866043,2017,2,779.884902886811,2017-02-01
201702,"Gris, animalieproduktion - 12","QJ01MA90","Baytril vet., inj-vätska, lösning 100 mg/ml","Injektionsflaska","50 milliliter","enrofloxacin",2082,4,20,"g",2728.94179463923,2017,2,682.235448659807,2017-02-01
201702,"Gris, animalieproduktion - 12","QJ01MA90","Baytril vet., inj-vätska, lösning 25 mg/ml","Injektionsflaska","50 milliliter","enrofloxacin",2469,11,13.75,"g",3236.19466424796,2017,2,294.199514931633,2017-02-01
201702,"Gris, animalieproduktion - 12","QJ01RA01","Ethacilin Comp. vet., inj-vätska, suspension 200 mg/ml+200 mg/ml","Injektionsflaska","10 x 100 milliliter","bensylpenicillinprokainmonohydrat",7489,10,2000,"g",9816.06392894004,2017,2,981.606392894004,2017-02-01
201702,"Gris, animalieproduktion - 12","QJ01RA01","Ethacilin Comp. vet., inj-vätska, suspension 200 mg/ml+200 mg/ml","Injektionsflaska","10 x 100 milliliter","dihydrostreptomycinsulfat",7489,10,2500,"g",9816.06392894004,2017,2,981.606392894004,2017-02-01
201702,"Gris, animalieproduktion - 12","QJ01RA01","Ethacilin Comp. vet., inj-vätska, suspension 200 mg/ml+200 mg/ml","Injektionsflaska","100 milliliter","bensylpenicillinprokainmonohydrat",805,7,140,"g",1055.13839802333,2017,2,150.734056860476,2017-02-01
201702,"Gris, animalieproduktion - 12","QJ01RA01","Ethacilin Comp. vet., inj-vätska, suspension 200 mg/ml+200 mg/ml","Injektionsflaska","100 milliliter","dihydrostreptomycinsulfat",805,7,175,"g",1055.13839802333,2017,2,150.734056860476,2017-02-01
201702,"Gris, animalieproduktion - 12","QJ01RA01","Streptocillin vet., inj-vätska, suspension 250 mg/ml + 200 mg/ml","Injektionsflaska","100 milliliter","bensylpenicillinprokainmonohydrat",547,3,60,"g",716.969818284177,2017,2,238.989939428059,2017-02-01
201702,"Gris, animalieproduktion - 12","QJ01RA01","Streptocillin vet., inj-vätska, suspension 250 mg/ml + 200 mg/ml","Injektionsflaska","100 milliliter","dihydrostreptomycinsulfat",547,3,99,"g",716.969818284177,2017,2,238.989939428059,2017-02-01
201702,"Gris, animalieproduktion - 12","QJ01RA01","Streptocillin vet., inj-vätska, suspension 250 mg/ml + 200 mg/ml","Injektionsflaska","5 x 100 milliliter","bensylpenicillinprokainmonohydrat",12426,19,1900,"g",16287.1425265067,2017,2,857.218027710881,2017-02-01
201702,"Gris, animalieproduktion - 12","QJ01RA01","Streptocillin vet., inj-vätska, suspension 250 mg/ml + 200 mg/ml","Injektionsflaska","5 x 100 milliliter","dihydrostreptomycinsulfat",12426,19,3135,"g",16287.1425265067,2017,2,857.218027710881,2017-02-01
201702,"Gris, animalieproduktion - 12","QJ01XQ01","Denagard vet., inj-vätska, lösning 200 mg/ml","Injektionsflaska","100 milliliter","tiamulinvätefumarat",430.5,1,20,"g",564.269665029869,2017,2,564.269665029869,2017-02-01
201702,"Gris, animalieproduktion - 12","QJ01XQ01","Denagard vet., lösning för användning i dricksvatten 125 mg/ml","Flaska","1000 milliliter","tiamulinvätefumarat",23437,26,3250,"g",30719.600788165,2017,2,1181.52310723712,2017-02-01
201702,"Gris, animalieproduktion - 12","QJ01XQ01","Denagard vet., premix till medicinfoder 20 mg/g","Påse","25 kilogram","tiamulinvätefumarat",2595,1,500,"g",3401.34676132987,2017,2,3401.34676132987,2017-02-01
201702,"Gris, sällskapsdjur - 50","QJ01AA06","Engemycin vet., inj-vätska, lösning 100 mg/ml","Injektionsflaska","100 milliliter","oxitetracyklinhydroklorid",357,3,33.9,"g",467.930941732086,2017,2,155.976980577362,2017-02-01
201702,"Gris, sällskapsdjur - 50","QJ01CE09","Ethacilin vet., inj-vätska, suspension 300 mg/ml","Injektionsflaska","12 x 100 milliliter","bensylpenicillinprokainmonohydrat",600,1,360,"g",786.438557532918,2017,2,786.438557532918,2017-02-01
201702,"Gris","QJ01","Kan ej redovisas","Kan ej redovisas","Kan ej redovisas","Kan ej redovisas",243405.47,332,25294.4,"g",319039.077870703,2017,2,960.961077923805,2017-02-01
201702,"Gris","QJ01","Kan ej redovisas","Kan ej redovisas","Kan ej redovisas","Kan ej redovisas",41795,40,0,"Ospecificerad",54781.9991868139,2017,2,1369.54997967035,2017-02-01
201703,"Gris, animalieproduktion - 12","QJ01AA06","Engemycin vet., inj-vätska, lösning 100 mg/ml","Injektionsflaska","10 x 100 milliliter","oxitetracyklinhydroklorid",38274,52,5876,"g",50174.762012012,2017,3,964.899269461769,2017-03-01
201703,"Gris, animalieproduktion - 12","QJ01AA06","Engemycin vet., inj-vätska, lösning 100 mg/ml","Injektionsflaska","100 milliliter","oxitetracyklinhydroklorid",9304,80,904,"g",12196.9479479479,2017,3,152.461849349349,2017-03-01
201703,"Gris, animalieproduktion - 12","QJ01CE09","Ethacilin vet., inj-vätska, suspension 300 mg/ml","Injektionsflaska","100 milliliter","bensylpenicillinprokainmonohydrat",2854.42,30,900,"g",3741.96175425425,2017,3,124.732058475142,2017-03-01
201703,"Gris, animalieproduktion - 12","QJ01CE09","Ethacilin vet., inj-vätska, suspension 300 mg/ml","Injektionsflaska","12 x 100 milliliter","bensylpenicillinprokainmonohydrat",50015,84,30240,"g",65566.4608358358,2017,3,780.553105188522,2017-03-01
201703,"Gris, animalieproduktion - 12","QJ01CE09","Ethacilin vet., inj-vätska, suspension 300 mg/ml","Injektionsflaska","12 x 250 milliliter","bensylpenicillinprokainmonohydrat",9810,9,8100,"g",12860.2815315315,2017,3,1428.92017017017,2017-03-01
201703,"Gris, animalieproduktion - 12","QJ01CE09","Ethacilin vet., inj-vätska, suspension 300 mg/ml","Injektionsflaska","24 x 250 milliliter","bensylpenicillinprokainmonohydrat",8120,4,7200,"g",10644.7997997998,2017,3,2661.19994994995,2017-03-01
201703,"Gris, animalieproduktion - 12","QJ01CE09","Ethacilin vet., inj-vätska, suspension 300 mg/ml","Injektionsflaska","250 milliliter","bensylpenicillinprokainmonohydrat",587.5,4,300,"g",770.174862362362,2017,3,192.543715590591,2017-03-01
201703,"Gris, animalieproduktion - 12","QJ01CE09","Ethacilin vet., inj-vätska, suspension 300 mg/ml","Injektionsflaska","48 x 100 milliliter","bensylpenicillinprokainmonohydrat",27994,13,18720,"g",36698.3405905906,2017,3,2822.94927619928,2017-03-01
201703,"Gris, animalieproduktion - 12","QJ01CE09","Ethacilin vet., inj-vätska, suspension 300 mg/ml","Injektionsflaska","96 x 100 milliliter","bensylpenicillinprokainmonohydrat",7594,2,5760,"g",9955.2474974975,2017,3,4977.62374874875,2017-03-01
201703,"Gris, animalieproduktion - 12","QJ01CE09","Penovet vet., inj-vätska, suspension 300 mg/ml","Injektionsflaska","10 x 10 x 100 milliliter","bensylpenicillinprokainmonohydrat",21015,5,15000,"g",27549.3186936937,2017,3,5509.86373873874,2017-03-01
201703,"Gris, animalieproduktion - 12","QJ01CE09","Penovet vet., inj-vätska, suspension 300 mg/ml","Injektionsflaska","100 milliliter","bensylpenicillinprokainmonohydrat",3804.85,39,1170,"g",4987.91459584585,2017,3,127.895246047329,2017-03-01
201703,"Gris, animalieproduktion - 12","QJ01CE09","Penovet vet., inj-vätska, suspension 300 mg/ml","Injektionsflaska","12 x 250 milliliter","bensylpenicillinprokainmonohydrat",10809,11,9900,"g",14169.9065315315,2017,3,1288.17332104832,2017-03-01
201703,"Gris, animalieproduktion - 12","QJ01CE09","Penovet vet., inj-vätska, suspension 300 mg/ml","Injektionsflaska","250 milliliter","bensylpenicillinprokainmonohydrat",4872.54,32,2400,"g",6387.58778528528,2017,3,199.612118290165,2017-03-01
201703,"Gris, animalieproduktion - 12","QJ01CE09","Penovet vet., inj-vätska, suspension 300 mg/ml","Injektionsflaska","4 x 10 x 100 milliliter","bensylpenicillinprokainmonohydrat",13020,7,8400,"g",17068.3858858859,2017,3,2438.34084084084,2017-03-01
201703,"Gris, animalieproduktion - 12","QJ01CE09","Penovet vet., inj-vätska, suspension 300 mg/ml","Injektionsflaska","5 x 100 milliliter","bensylpenicillinprokainmonohydrat",43024.04,157,23550,"g",56401.7601451451,2017,3,359.246879905383,2017-03-01
201703,"Gris, animalieproduktion - 12","QJ01CE09","Ultrapen vet, inj-vätska, suspension 300 mg/ml","Injektionsflaska","100 milliliter","bensylpenicillinprokainmonohydrat",14828.5,105,3150,"g",19439.213526026,2017,3,185.135366914534,2017-03-01
201703,"Gris, animalieproduktion - 12","QJ01CE09","Ultrapen vet, inj-vätska, suspension 300 mg/ml","Injektionsflaska","12 x 100 milliliter","bensylpenicillinprokainmonohydrat",60755.5,54,19440,"g",79646.5682557557,2017,3,1474.93644918066,2017-03-01
201703,"Gris, animalieproduktion - 12","QJ01CE09","Ultrapen vet, inj-vätska, suspension 300 mg/ml","Injektionsflaska","24 x 100 milliliter","bensylpenicillinprokainmonohydrat",120963,59,42480,"g",158574.743618619,2017,3,2687.70751895964,2017-03-01
201703,"Gris, animalieproduktion - 12","QJ01CE09","Ultrapen vet, inj-vätska, suspension 300 mg/ml","Injektionsflaska","6 x 100 milliliter","bensylpenicillinprokainmonohydrat",20070,34,6120,"g",26310.4842342342,2017,3,773.837771595124,2017-03-01
201703,"Gris, animalieproduktion - 12","QJ01EW10","Hippotrim vet., inj-vätska, lösning 200 mg/ml + 40 mg/ml","Injektionsflaska","100 milliliter","sulfadiazin",21614.75,132,2640,"g",28335.5525212713,2017,3,214.663276676297,2017-03-01
201703,"Gris, animalieproduktion - 12","QJ01EW10","Hippotrim vet., inj-vätska, lösning 200 mg/ml + 40 mg/ml","Injektionsflaska","100 milliliter","trimetoprim",21614.75,132,528,"g",28335.5525212713,2017,3,214.663276676297,2017-03-01
201703,"Gris, animalieproduktion - 12","QJ01EW10","Hippotrim vet., inj-vätska, lösning 200 mg/ml + 40 mg/ml","Injektionsflaska","12 x 100 milliliter","sulfadiazin",93113,72,17280,"g",122065.177802803,2017,3,1695.34969170559,2017-03-01
201703,"Gris, animalieproduktion - 12","QJ01EW10","Hippotrim vet., inj-vätska, lösning 200 mg/ml + 40 mg/ml","Injektionsflaska","12 x 100 milliliter","trimetoprim",93113,72,3456,"g",122065.177802803,2017,3,1695.34969170559,2017-03-01
